orderID,price,quantity,type,side,fullyFilled
526,74208,257,1,1,1
471,74208,257,1,0,0
2,74209,40,1,1,0
471,74209,40,1,0,1
90,74185,284,0,0,1
2,74209,412,1,1,1
90,74209,412,1,0,0
530,74209,48,1,1,0
90,74209,48,1,0,1
335,74180,141,0,0,1
212,74221,289,0,1,1
483,74190,161,1,0,1
549,74190,161,1,1,0
491,74190,314,1,0,0
549,74190,314,1,1,1
530,74209,117,1,1,0
552,74209,117,1,0,1
530,74209,183,1,1,0
483,74209,183,1,0,1
530,74209,92,1,1,1
556,74209,92,1,0,0
332,74209,210,1,1,0
556,74209,210,1,0,1
332,74209,56,1,1,1
558,74209,56,1,0,0
550,74209,128,1,1,1
558,74209,128,1,0,0
399,74210,26,1,1,1
558,74210,26,1,0,0
402,74210,139,1,1,0
558,74210,139,1,0,1
552,74193,299,1,0,1
399,74193,299,1,1,0
491,74190,119,1,0,1
399,74190,119,1,1,0
487,74190,10,1,0,0
399,74190,10,1,1,1
542,74214,177,0,1,1
487,74190,305,1,0,1
550,74190,305,1,1,0
503,74190,37,1,0,0
550,74190,37,1,1,1
542,74205,339,1,1,1
550,74205,339,1,0,0
402,74210,49,1,1,0
550,74210,49,1,0,1
402,74210,295,1,1,1
542,74210,295,1,0,0
408,74210,32,1,1,0
542,74210,32,1,0,1
503,74190,157,1,0,1
487,74190,157,1,1,0
481,74189,229,1,0,1
487,74189,229,1,1,0
472,74189,61,1,0,0
487,74189,61,1,1,1
408,74210,151,1,1,0
332,74210,151,1,0,1
503,74190,268,1,0,0
561,74190,268,1,1,1
408,74210,309,1,1,1
563,74210,309,1,0,0
155,74210,185,1,1,0
563,74210,185,1,0,1
81,74183,199,0,0,1
567,74201,146,1,1,1
573,74201,146,1,0,0
155,74210,115,1,1,0
573,74210,115,1,0,1
568,74192,417,1,0,1
575,74192,417,1,1,0
569,74192,40,1,0,0
575,74192,40,1,1,1
569,74192,341,1,0,1
576,74192,341,1,1,0
503,74190,33,1,0,1
576,74190,33,1,1,0
472,74189,86,1,0,0
576,74189,86,1,1,1
472,74189,191,1,0,0
577,74189,191,1,1,1
387,74184,344,0,0,1
155,74210,183,1,1,1
577,74210,183,1,0,0
379,74210,155,1,1,0
577,74210,155,1,0,1
448,74178,456,0,0,1
92,74182,126,0,0,1
92,74209,313,1,1,1
592,74209,313,1,0,0
379,74210,145,1,1,0
592,74210,145,1,0,1
589,74197,158,1,0,0
92,74197,158,1,1,1
305,74215,236,0,1,1
379,74210,72,1,1,1
593,74210,72,1,0,0
433,74210,86,1,1,0
593,74210,86,1,0,1
101,74184,315,0,0,1
328,74211,465,0,1,1
433,74210,75,1,1,1
328,74210,75,1,0,0
437,74210,317,1,1,1
328,74210,317,1,0,0
447,74210,103,1,1,0
328,74210,103,1,0,1
447,74210,237,1,1,0
433,74210,237,1,0,1
447,74210,126,1,1,1
101,74210,126,1,0,0
264,74210,196,1,1,0
101,74210,196,1,0,1
101,0,0,1,0,1
264,74210,229,1,1,1
379,74210,229,1,0,0
194,74210,112,1,1,0
379,74210,112,1,0,1
425,74213,458,0,1,1
194,74210,8,1,1,1
603,74210,8,1,0,0
402,74210,229,1,1,0
603,74210,229,1,0,1
589,74197,228,1,0,0
604,74197,228,1,1,1
604,0,0,1,1,1
330,74187,364,0,0,1
387,74215,403,0,1,1
402,74210,195,1,1,1
330,74210,195,1,0,0
379,74210,244,1,1,0
330,74210,244,1,0,1
589,74197,81,1,0,1
330,74197,81,1,1,0
437,74197,46,1,0,0
330,74197,46,1,1,1
379,74210,122,1,1,1
589,74210,122,1,0,0
605,74210,148,1,1,1
589,74210,148,1,0,0
145,74211,83,1,1,0
589,74211,83,1,0,1
456,74217,149,0,1,1
437,74197,151,1,0,1
605,74197,151,1,1,0
592,74195,168,1,0,0
605,74195,168,1,1,1
16,74184,406,0,0,1
592,74195,67,1,0,1
379,74195,67,1,1,0
600,74195,277,1,0,1
379,74195,277,1,1,0
448,74192,115,1,0,0
379,74192,115,1,1,1
16,74208,121,1,1,1
606,74208,121,1,0,0
145,74211,24,1,1,1
606,74211,24,1,0,0
177,74211,178,1,1,0
606,74211,178,1,0,1
402,74206,122,1,0,0
609,74206,122,1,1,1
402,74206,167,1,0,0
611,74206,167,1,1,1
402,74206,137,1,0,1
611,74206,137,1,1,0
448,74192,248,1,0,0
611,74192,248,1,1,1
611,0,0,1,1,1
177,74211,7,1,1,1
611,74211,7,1,0,0
184,74211,317,1,1,0
611,74211,317,1,0,1
611,74193,101,1,0,0
177,74193,101,1,1,1
611,74194,120,1,0,1
402,74194,120,1,1,0
611,74193,248,1,0,0
402,74193,248,1,1,1
402,0,0,1,1,1
611,74193,71,1,0,1
612,74193,71,1,1,0
448,74192,21,1,0,1
612,74192,21,1,1,0
595,74192,101,1,0,1
612,74192,101,1,1,0
580,74191,160,1,0,0
612,74191,160,1,1,1
177,74207,150,1,1,0
448,74207,150,1,0,1
177,74207,305,1,1,1
611,74207,305,1,0,0
611,74210,118,1,0,1
613,74210,118,1,1,0
177,74196,32,1,0,0
613,74196,32,1,1,1
554,74180,446,0,0,1
117,74183,302,0,0,1
313,74216,296,0,1,1
177,74196,298,1,0,1
313,74196,298,1,1,0
580,74191,36,1,0,1
313,74191,36,1,1,0
590,74190,4,1,0,0
313,74190,4,1,1,1
313,0,0,1,1,1
622,74207,371,1,1,1
313,74207,371,1,0,0
614,74208,84,1,1,0
313,74208,84,1,0,1
614,74208,31,1,1,1
634,74208,31,1,0,0
117,74209,324,1,1,1
634,74209,324,1,0,0
617,74210,123,1,1,0
634,74210,123,1,0,1
634,0,0,1,0,1
617,74210,345,1,1,1
117,74210,345,1,0,0
184,74211,1,1,1,0
117,74211,1,1,0,1
313,74195,258,1,0,0
635,74195,258,1,1,1
313,74195,166,1,0,1
617,74195,166,1,1,0
590,74190,264,1,0,0
617,74190,264,1,1,1
590,74190,33,1,0,1
617,74190,33,1,1,0
425,74190,80,1,0,0
617,74190,80,1,1,1
617,74194,192,1,1,0
636,74194,192,1,0,1
425,74190,295,1,0,0
641,74190,295,1,1,1
425,74190,65,1,0,1
641,74190,65,1,1,0
603,74190,141,1,0,1
641,74190,141,1,1,0
402,74190,100,1,0,0
641,74190,100,1,1,1
363,74177,288,0,0,1
402,74190,144,1,0,1
363,74190,144,1,1,0
626,74190,164,1,0,0
363,74190,164,1,1,1
626,74190,127,1,0,0
649,74190,127,1,1,1
344,74214,464,0,1,1
617,74194,58,1,1,1
652,74194,58,1,0,0
647,74208,150,1,1,1
652,74208,150,1,0,0
639,74209,168,1,1,1
652,74209,168,1,0,0
184,74211,101,1,1,0
652,74211,101,1,0,1
652,74191,384,1,0,1
617,74191,384,1,1,0
626,74190,8,1,0,0
617,74190,8,1,1,1
626,74190,141,1,0,1
652,74190,141,1,1,0
472,74189,39,1,0,0
652,74189,39,1,1,1
653,74190,157,1,0,1
656,74190,157,1,1,0
472,74189,116,1,0,1
656,74189,116,1,1,0
574,74189,57,1,0,0
656,74189,57,1,1,1
647,74193,238,1,1,1
653,74193,238,1,0,0
472,74207,146,1,1,0
653,74207,146,1,0,1
574,74189,272,1,0,0
657,74189,272,1,1,1
375,74173,275,0,0,1
472,74207,6,1,1,1
663,74207,6,1,0,0
654,74210,204,1,1,1
663,74210,204,1,0,0
656,74210,111,1,1,0
663,74210,111,1,0,1
241,74214,255,0,1,1
656,74210,7,1,1,1
663,74210,7,1,0,0
184,74211,23,1,1,1
663,74211,23,1,0,0
256,74211,124,1,1,0
663,74211,124,1,0,1
256,74211,101,1,1,1
472,74211,101,1,0,0
281,74211,48,1,1,0
472,74211,48,1,0,1
654,74192,294,1,0,1
256,74192,294,1,1,0
574,74189,67,1,0,0
256,74189,67,1,1,1
256,74191,320,1,0,0
665,74191,320,1,1,1
256,74191,132,1,0,1
665,74191,132,1,1,0
664,74191,75,1,0,0
665,74191,75,1,1,1
575,74218,277,0,1,1
176,74217,308,0,1,1
176,74209,328,1,0,1
666,74209,328,1,1,0
664,74191,309,1,0,1
176,74191,309,1,1,0
574,74189,92,1,0,1
176,74189,92,1,1,0
567,74189,73,1,0,0
176,74189,73,1,1,1
668,74195,123,1,0,1
670,74195,123,1,1,0
567,74189,148,1,0,1
670,74189,148,1,1,0
592,74189,72,1,0,0
670,74189,72,1,1,1
670,0,0,1,1,1
592,74189,142,1,0,1
671,74189,142,1,1,0
606,74189,256,1,0,0
671,74189,256,1,1,1
449,74214,265,0,1,1
207,74218,340,0,1,1
291,74219,379,0,1,1
247,74218,350,0,1,1
616,74184,359,0,0,1
666,74206,121,1,1,1
616,74206,121,1,0,0
670,74207,138,1,1,0
616,74207,138,1,0,1
666,74205,190,1,1,1
247,74205,190,1,0,0
670,74207,210,1,1,0
247,74207,210,1,0,1
385,74215,393,0,1,1
681,74192,112,1,0,0
682,74192,112,1,1,1
360,74182,162,0,0,1
681,74192,118,1,0,0
682,74192,118,1,1,1
506,74211,231,0,1,1
670,74207,142,1,1,1
506,74207,142,1,0,0
666,74208,124,1,1,0
506,74208,124,1,0,1
681,74192,220,1,0,1
506,74192,220,1,1,0
606,74189,19,1,0,0
506,74189,19,1,1,1
506,74193,123,1,0,0
681,74193,123,1,1,1
666,74208,45,1,1,1
693,74208,45,1,0,0
688,74209,99,1,1,0
693,74209,99,1,0,1
364,74219,217,0,1,1
143,74183,410,0,0,1
688,74209,107,1,1,0
143,74209,107,1,0,1
429,74214,170,0,1,1
601,74181,247,0,0,1
506,74193,202,1,0,1
714,74193,202,1,1,0
701,74193,115,1,0,0
714,74193,115,1,1,1
701,74193,266,1,0,1
717,74193,266,1,1,0
705,74193,43,1,0,0
717,74193,43,1,1,1
711,74208,173,1,1,0
727,74208,173,1,0,1
52,74221,312,0,1,1
278,74220,150,0,1,1
711,74208,228,1,1,1
735,74208,228,1,0,0
722,74208,264,1,1,0
735,74208,264,1,0,1
92,74179,274,0,0,1
540,74214,472,0,1,1
497,74220,241,0,1,1
685,74182,362,0,0,1
705,74193,172,1,0,1
685,74193,172,1,1,0
715,74193,127,1,0,0
685,74193,127,1,1,1
685,0,0,1,1,1
88,74215,470,0,1,1
715,74193,231,1,0,1
742,74193,231,1,1,0
364,74190,54,1,0,0
742,74190,54,1,1,1
364,74190,321,1,0,0
715,74190,321,1,1,1
364,74190,48,1,0,1
749,74190,48,1,1,0
711,74190,186,1,0,0
749,74190,186,1,1,1
749,0,0,1,1,1
722,74208,207,1,1,1
751,74208,207,1,0,0
744,74208,198,1,1,0
751,74208,198,1,0,1
749,74195,223,1,0,0
753,74195,223,1,1,1
749,74195,163,1,0,0
759,74195,163,1,1,1
757,74206,223,1,1,0
764,74206,223,1,0,1
574,74182,170,0,0,1
765,74201,255,1,1,1
775,74201,255,1,0,0
757,74206,106,1,1,0
775,74206,106,1,0,1
749,74195,85,1,0,1
775,74195,85,1,1,0
751,74194,280,1,0,0
775,74194,280,1,1,1
751,74194,60,1,0,1
749,74194,60,1,1,0
766,74192,55,1,0,0
749,74192,55,1,1,1
766,74192,376,1,0,1
777,74192,376,1,1,0
711,74190,92,1,0,0
777,74190,92,1,1,1
757,74206,96,1,1,1
777,74206,96,1,0,0
771,74206,125,1,1,0
777,74206,125,1,0,1
771,74206,74,1,1,1
783,74206,74,1,0,0
744,74208,116,1,1,0
783,74208,116,1,0,1
783,0,0,1,0,1
119,74187,206,0,0,1
381,74220,296,0,1,1
744,74208,14,1,1,1
783,74208,14,1,0,0
750,74208,460,1,1,1
783,74208,460,1,0,0
688,74209,26,1,1,0
783,74209,26,1,0,1
711,74190,26,1,0,1
771,74190,26,1,1,0
497,74190,148,1,0,1
771,74190,148,1,1,0
752,74190,169,1,0,1
771,74190,169,1,1,0
779,74190,144,1,0,0
771,74190,144,1,1,1
688,74209,17,1,1,1
752,74209,17,1,0,0
698,74209,245,1,1,1
752,74209,245,1,0,0
750,74209,21,1,1,0
752,74209,21,1,0,1
779,74190,200,1,0,1
688,74190,200,1,1,0
771,74190,280,1,0,1
688,74190,280,1,1,0
606,74189,4,1,0,0
688,74189,4,1,1,1
750,74209,301,1,1,1
785,74209,301,1,0,0
698,74209,14,1,1,0
785,74209,14,1,0,1
698,74209,123,1,1,0
786,74209,123,1,0,1
300,74217,442,0,1,1
791,74206,242,1,1,1
793,74206,242,1,0,0
698,74209,60,1,1,0
793,74209,60,1,0,1
554,74180,275,0,0,1
793,74201,153,1,1,0
794,74201,153,1,0,1
750,74193,278,1,0,1
797,74193,278,1,1,0
796,74192,17,1,0,0
797,74192,17,1,1,1
803,74196,236,1,0,1
807,74196,236,1,1,0
796,74192,165,1,0,0
807,74192,165,1,1,1
793,74201,209,1,1,1
809,74201,209,1,0,0
803,74206,111,1,1,0
809,74206,111,1,0,1
796,74192,135,1,0,1
810,74192,135,1,1,0
688,74190,220,1,0,1
810,74190,220,1,1,0
606,74189,30,1,0,0
810,74189,30,1,1,1
606,74189,159,1,0,1
810,74189,159,1,1,0
625,74189,200,1,0,1
810,74189,200,1,1,0
629,74189,127,1,0,0
810,74189,127,1,1,1
153,74216,112,0,1,1
810,74196,150,1,0,0
796,74196,150,1,1,1
207,74213,240,0,1,1
36,74188,209,0,0,1
810,74196,86,1,0,1
796,74196,86,1,1,0
207,74191,188,1,0,0
796,74191,188,1,1,1
803,74206,297,1,1,1
811,74206,297,1,0,0
809,74208,181,1,1,0
811,74208,181,1,0,1
207,74191,159,1,0,1
803,74191,159,1,1,0
629,74189,182,1,0,0
803,74189,182,1,1,1
778,74212,140,0,1,1
809,74208,88,1,1,1
207,74208,88,1,0,0
793,74208,101,1,1,0
207,74208,101,1,0,1
629,74189,102,1,0,1
815,74189,102,1,1,0
622,74189,244,1,0,0
815,74189,244,1,1,1
304,74182,227,0,0,1
793,74208,116,1,1,1
304,74208,116,1,0,0
698,74209,16,1,1,0
304,74209,16,1,0,1
698,74209,110,1,1,1
818,74209,110,1,0,0
625,74209,51,1,1,0
818,74209,51,1,0,1
629,74195,121,1,0,1
698,74195,121,1,1,0
622,74189,36,1,0,1
698,74189,36,1,1,0
601,74189,107,1,0,0
698,74189,107,1,1,1
625,74209,66,1,1,1
698,74209,66,1,0,0
682,74210,379,1,1,0
698,74210,379,1,0,1
599,74183,453,0,0,1
601,74189,29,1,0,1
599,74189,29,1,1,0
727,74189,177,1,0,0
599,74189,177,1,1,1
727,74189,235,1,0,1
820,74189,235,1,1,0
737,74189,234,1,0,0
820,74189,234,1,1,1
737,74189,19,1,0,1
727,74189,19,1,1,0
88,74189,249,1,0,1
727,74189,249,1,1,0
776,74189,80,1,0,0
727,74189,80,1,1,1
481,74188,167,0,0,1
429,74184,275,0,0,1
506,74211,143,0,1,1
429,74190,394,0,0,1
481,74192,102,1,0,1
429,74192,102,1,1,0
822,74191,247,1,0,0
429,74191,247,1,1,1
336,74182,352,0,0,1
822,74191,114,1,0,0
832,74191,114,1,1,1
835,74192,296,1,0,1
837,74192,296,1,1,0
822,74191,119,1,0,1
837,74191,119,1,1,0
834,74190,48,1,0,0
837,74190,48,1,1,1
824,74207,344,1,1,0
822,74207,344,1,0,1
642,74219,300,0,1,1
359,74186,338,0,0,1
824,74207,3,1,1,1
851,74207,3,1,0,0
625,74208,335,1,1,1
851,74208,335,1,0,0
682,74210,8,1,1,1
851,74210,8,1,0,0
777,74210,16,1,1,0
851,74210,16,1,0,1
777,74210,240,1,1,1
851,74210,240,1,0,0
782,74210,2,1,1,0
851,74210,2,1,0,1
245,74184,168,0,0,1
848,74199,262,1,0,1
682,74199,262,1,1,0
834,74190,67,1,0,0
682,74190,67,1,1,1
682,0,0,1,1,1
682,74194,216,1,0,1
682,74194,216,1,1,0
834,74190,107,1,0,0
682,74190,107,1,1,1
782,74210,384,1,1,0
682,74210,384,1,0,1
834,74190,205,1,0,1
824,74190,205,1,1,0
850,74190,139,1,0,0
824,74190,139,1,1,1
379,74214,295,0,1,1
850,74190,21,1,0,1
853,74190,21,1,1,0
776,74189,275,1,0,1
853,74189,275,1,1,0
711,74189,193,1,0,0
853,74189,193,1,1,1
229,74219,225,0,1,1
644,74212,467,0,1,1
853,74191,188,1,0,0
850,74191,188,1,1,1
625,74209,124,1,1,0
850,74209,124,1,0,1
26,74219,174,0,1,1
654,74219,391,0,1,1
857,74206,206,1,1,0
654,74206,206,1,0,1
857,74206,156,1,1,0
865,74206,156,1,0,1
857,74206,137,1,1,1
866,74206,137,1,0,0
864,74206,11,1,1,0
866,74206,11,1,0,1
860,74192,334,1,0,1
866,74192,334,1,1,0
853,74191,100,1,0,1
866,74191,100,1,1,0
859,74191,28,1,0,0
866,74191,28,1,1,1
857,74205,302,1,1,0
860,74205,302,1,0,1
859,74191,259,1,0,1
860,74191,259,1,1,0
711,74189,4,1,0,1
860,74189,4,1,1,0
808,74189,43,1,0,0
860,74189,43,1,1,1
808,74189,61,1,0,1
711,74189,61,1,1,0
793,74189,273,1,0,1
711,74189,273,1,1,0
819,74189,116,1,0,0
711,74189,116,1,1,1
711,0,0,1,1,1
857,74205,6,1,1,1
871,74205,6,1,0,0
864,74206,235,1,1,1
871,74206,235,1,0,0
625,74209,201,1,1,0
871,74209,201,1,0,1
871,74205,152,1,1,0
857,74205,152,1,0,1
857,0,0,1,0,1
808,74193,319,1,0,1
857,74193,319,1,1,0
819,74189,43,1,0,0
857,74189,43,1,1,1
682,74187,156,0,0,1
819,74189,182,1,0,1
873,74189,182,1,1,0
506,74189,217,1,0,1
873,74189,217,1,1,0
833,74189,56,1,0,0
873,74189,56,1,1,1
871,74205,16,1,1,1
506,74205,16,1,0,0
625,74209,41,1,1,1
506,74209,41,1,0,0
824,74209,154,1,1,0
506,74209,154,1,0,1
216,74177,499,0,0,1
824,74209,55,1,1,1
216,74209,55,1,0,0
867,74209,125,1,1,0
216,74209,125,1,0,1
833,74189,169,1,0,0
877,74189,169,1,1,1
867,74209,169,1,1,1
883,74209,169,1,0,0
882,74209,290,1,1,0
883,74209,290,1,0,1
878,74190,118,1,0,1
884,74190,118,1,1,0
833,74189,150,1,0,1
884,74189,150,1,1,0
871,74189,139,1,0,0
884,74189,139,1,1,1
867,74207,236,1,1,0
890,74207,236,1,0,1
891,74192,168,1,0,1
896,74192,168,1,1,0
895,74191,68,1,0,0
896,74191,68,1,1,1
896,0,0,1,1,1
524,74214,360,0,1,1
896,74196,109,1,0,1
897,74196,109,1,1,0
895,74191,36,1,0,1
897,74191,36,1,1,0
871,74189,99,1,0,0
897,74189,99,1,1,1
738,74182,302,0,0,1
281,74211,419,0,1,1
820,74188,323,0,0,1
896,74192,126,1,0,1
820,74192,126,1,1,0
898,74191,140,1,0,0
820,74191,140,1,1,1
430,74217,218,0,1,1
898,74191,237,1,0,1
896,74191,237,1,1,0
871,74189,1,1,0,0
896,74189,1,1,1,1
896,0,0,1,1,1
893,74204,355,1,1,1
896,74204,355,1,0,0
891,74204,112,1,1,0
896,74204,112,1,0,1
871,74189,5,1,0,1
896,74189,5,1,1,0
219,74188,130,1,0,1
896,74188,130,1,1,0
223,74188,199,1,0,0
896,74188,199,1,1,1
219,74190,375,1,0,1
893,74190,375,1,1,0
223,74188,30,1,0,0
893,74188,30,1,1,1
885,74179,234,0,0,1
891,74204,104,1,1,1
908,74204,104,1,0,0
867,74207,93,1,1,1
908,74207,93,1,0,0
890,74207,4,1,1,0
908,74207,4,1,0,1
904,74190,149,1,0,0
909,74190,149,1,1,1
890,74207,229,1,1,0
912,74207,229,1,0,1
890,74207,44,1,1,1
912,74207,44,1,0,0
882,74209,17,1,1,1
912,74209,17,1,0,0
782,74210,11,1,1,1
912,74210,11,1,0,0
790,74210,416,1,1,1
912,74210,416,1,0,0
804,74210,11,1,1,0
912,74210,11,1,0,1
904,74190,300,1,0,1
790,74190,300,1,1,0
898,74189,29,1,0,0
790,74189,29,1,1,1
882,74195,157,1,0,1
913,74195,157,1,1,0
898,74189,115,1,0,0
913,74189,115,1,1,1
761,74188,350,0,0,1
913,74207,351,1,1,1
761,74207,351,1,0,0
804,74210,7,1,1,0
761,74210,7,1,0,1
769,74185,258,0,0,1
804,74210,182,1,1,0
922,74210,182,1,0,1
919,74205,240,1,0,1
922,74205,240,1,1,0
917,74192,207,1,0,0
922,74192,207,1,1,1
917,74192,232,1,0,1
919,74192,232,1,1,0
914,74191,208,1,0,0
919,74191,208,1,1,1
262,74176,296,0,0,1
914,74191,254,1,0,0
262,74191,254,1,1,1
94,74185,291,0,0,1
804,74210,105,1,1,1
923,74210,105,1,0,0
777,74210,185,1,1,0
923,74210,185,1,0,1
777,74210,68,1,1,1
804,74210,68,1,0,0
625,74210,118,1,1,0
804,74210,118,1,0,1
745,74183,262,0,0,1
845,74180,433,0,0,1
326,74213,155,0,1,1
914,74191,30,1,0,1
326,74191,30,1,1,0
777,74191,207,1,0,0
326,74191,207,1,1,1
932,74192,120,1,0,1
933,74192,120,1,1,0
777,74191,59,1,0,0
933,74191,59,1,1,1
777,74191,100,1,0,1
933,74191,100,1,1,0
922,74190,202,1,0,1
933,74190,202,1,1,0
917,74190,77,1,0,0
933,74190,77,1,1,1
917,74190,239,1,0,0
933,74190,239,1,1,1
917,74190,148,1,0,1
922,74190,148,1,1,0
745,74190,194,1,0,0
922,74190,194,1,1,1
625,74210,69,1,1,1
932,74210,69,1,0,0
896,74210,68,1,1,0
932,74210,68,1,0,1
625,74201,199,1,1,1
935,74201,199,1,0,0
896,74210,228,1,1,0
935,74210,228,1,0,1
936,74208,222,1,1,0
940,74208,222,1,0,1
745,74190,185,1,0,1
943,74190,185,1,1,0
940,74190,143,1,0,0
943,74190,143,1,1,1
936,74208,214,1,1,1
944,74208,214,1,0,0
745,74209,118,1,1,0
944,74209,118,1,0,1
940,74190,243,1,0,1
947,74190,243,1,1,0
898,74189,178,1,0,0
947,74189,178,1,1,1
745,74209,129,1,1,1
947,74209,129,1,0,0
896,74210,196,1,1,1
947,74210,196,1,0,0
893,74210,164,1,1,0
947,74210,164,1,0,1
893,74210,174,1,1,1
745,74210,174,1,0,0
912,74210,295,1,1,0
745,74210,295,1,0,1
949,74206,171,1,1,0
952,74206,171,1,0,1
953,74194,105,1,0,0
957,74194,105,1,1,1
953,74194,53,1,0,1
957,74194,53,1,1,0
952,74191,122,1,0,1
957,74191,122,1,1,0
950,74190,77,1,0,0
957,74190,77,1,1,1
923,74224,416,0,1,1
949,74206,132,1,1,1
960,74206,132,1,0,0
955,74207,267,1,1,1
960,74207,267,1,0,0
912,74210,22,1,1,0
960,74210,22,1,0,1
269,74217,404,0,1,1
764,74179,240,0,0,1
950,74190,66,1,0,1
949,74190,66,1,1,0
898,74189,46,1,0,0
949,74189,46,1,1,1
898,74189,104,1,0,1
949,74189,104,1,1,0
916,74189,6,1,0,0
949,74189,6,1,1,1
182,74179,170,0,0,1
916,74189,109,1,0,0
961,74189,109,1,1,1
916,74189,266,1,0,1
969,74189,266,1,1,0
898,74189,58,1,0,0
969,74189,58,1,1,1
752,74216,478,0,1,1
898,74189,81,1,0,1
970,74189,81,1,1,0
223,74188,145,1,0,1
970,74188,145,1,1,0
228,74188,146,1,0,0
970,74188,146,1,1,1
93,74184,120,0,0,1
962,74208,109,1,1,0
93,74208,109,1,0,1
228,74188,115,1,0,1
976,74188,115,1,1,0
233,74188,182,1,0,0
976,74188,182,1,1,1
62,74185,472,0,0,1
233,74188,5,1,0,1
62,74188,5,1,1,0
18,74188,149,1,0,0
62,74188,149,1,1,1
962,74208,135,1,1,0
984,74208,135,1,0,1
970,74187,264,0,0,1
408,74217,187,0,1,1
876,74184,160,0,0,1
986,74207,179,1,1,1
876,74207,179,1,0,0
962,74208,54,1,1,1
876,74208,54,1,0,0
967,74209,180,1,1,0
876,74209,180,1,0,1
967,74209,156,1,1,1
990,74209,156,1,0,0
912,74210,143,1,1,1
990,74210,143,1,0,0
920,74210,62,1,1,0
990,74210,62,1,0,1
689,74223,330,0,1,1
824,74187,107,0,0,1
920,74210,281,1,1,0
990,74210,281,1,0,1
920,74210,37,1,1,1
992,74210,37,1,0,0
919,74210,154,1,1,1
992,74210,154,1,0,0
956,74210,106,1,1,1
992,74210,106,1,0,0
965,74210,53,1,1,0
992,74210,53,1,0,1
689,74204,129,1,0,0
994,74204,129,1,1,1
996,74206,184,1,1,0
997,74206,184,1,0,1
996,74206,64,1,1,1
998,74206,64,1,0,0
956,74207,190,1,1,0
998,74207,190,1,0,1
1002,74206,238,1,1,1
1008,74206,238,1,0,0
956,74207,140,1,1,0
1008,74207,140,1,0,1
69,74179,272,0,0,1
160,74213,434,0,1,1
689,74204,10,1,0,1
1002,74204,10,1,1,0
1000,74193,172,1,0,0
1002,74193,172,1,1,1
956,74207,15,1,1,1
1017,74207,15,1,0,0
69,74209,450,1,1,1
956,74209,450,1,0,0
965,74210,50,1,1,0
956,74210,50,1,0,1
1017,74207,186,1,0,0
69,74207,186,1,1,1
69,0,0,1,1,1
1018,74209,410,1,1,1
1020,74209,410,1,0,0
965,74210,24,1,1,0
1020,74210,24,1,0,1
1017,74207,3,1,0,1
1020,74207,3,1,1,0
1000,74193,192,1,0,1
1020,74193,192,1,1,0
1013,74192,271,1,0,1
1020,74192,271,1,1,0
977,74191,17,1,0,0
1020,74191,17,1,1,1
907,74180,380,0,0,1
749,74185,500,0,0,1
1024,74192,175,1,0,1
1026,74192,175,1,1,0
977,74191,311,1,0,0
1026,74191,311,1,1,1
178,74218,403,0,1,1
692,74180,191,0,0,1
965,74210,255,1,1,1
1036,74210,255,1,0,0
972,74210,25,1,1,0
1036,74210,25,1,0,1
1036,0,0,1,0,1
965,74192,194,1,0,1
1038,74192,194,1,1,0
977,74191,48,1,0,1
1038,74191,48,1,1,0
1001,74191,171,1,0,0
1038,74191,171,1,1,1
279,74213,306,0,1,1
620,74214,366,0,1,1
1001,74191,193,1,0,1
1046,74191,193,1,1,0
962,74190,11,1,0,0
1046,74190,11,1,1,1
647,74182,461,0,0,1
1043,74205,120,1,1,1
1047,74205,120,1,0,0
1039,74207,88,1,1,0
1047,74207,88,1,0,1
1047,0,0,1,0,1
962,74190,130,1,0,0
1047,74190,130,1,1,1
1047,0,0,1,1,1
1047,74191,278,1,1,0
1048,74191,278,1,0,1
962,74190,230,1,0,0
1048,74190,230,1,1,1
1047,74191,105,1,1,1
1049,74191,105,1,0,0
1039,74207,254,1,1,0
1049,74207,254,1,0,1
855,74180,118,0,0,1
1039,74207,108,1,1,1
1051,74207,108,1,0,0
620,74208,114,1,1,1
1051,74208,114,1,0,0
1048,74208,173,1,1,0
1051,74208,173,1,0,1
962,74190,90,1,0,1
1053,74190,90,1,1,0
991,74190,323,1,0,0
1053,74190,323,1,1,1
636,74186,112,0,0,1
161,74186,159,0,0,1
991,74190,161,1,0,1
1053,74190,161,1,1,0
279,74190,98,1,0,0
1053,74190,98,1,1,1
519,74213,189,0,1,1
279,74190,32,1,0,1
1057,74190,32,1,1,0
1057,74190,71,1,1,1
279,74190,71,1,0,0
620,74202,332,1,1,0
1065,74202,332,1,0,1
302,74184,382,0,0,1
1059,74194,155,1,0,1
302,74194,155,1,1,0
1058,74193,181,1,0,0
302,74193,181,1,1,1
620,74202,2,1,1,1
1067,74202,2,1,0,0
636,74205,316,1,1,0
1067,74205,316,1,0,1
694,74187,285,0,0,1
636,74205,37,1,1,1
1069,74205,37,1,0,0
1048,74208,200,1,1,1
1069,74208,200,1,0,0
1049,74208,69,1,1,0
1069,74208,69,1,0,1
1058,74193,169,1,0,1
1048,74193,169,1,1,0
1066,74191,8,1,0,0
1048,74191,8,1,1,1
1049,74208,159,1,1,1
636,74208,159,1,0,0
1063,74209,128,1,1,0
636,74209,128,1,0,1
269,74213,136,0,1,1
694,74193,334,1,0,1
1079,74193,334,1,1,0
1066,74191,7,1,0,0
1079,74191,7,1,1,1
636,74206,436,1,1,0
